x,ypred,f(x)
0.04600460046004601,1.6535185904266427,1.8142994424839525
0.047004700470047005,1.646322138095904,1.8447759604798002
0.048004800480048,1.6355127507960638,1.8747108518812265
0.049004900490049005,1.621172265261837,1.9040963781726237
0.05000500050005,2.0928653235773425,1.9329250220363816
0.051005100510051006,2.1074127728733103,1.9611894901620792
0.052005200520052,2.1218536586974466,1.9888827159534062
0.05300530053005301,2.136185693451761,2.015997862131622
0.054005400540054004,2.150406606036757,2.0425283232343934
0.05500550055005501,2.164514142449857,2.0684677280089137
0.056005600560056004,2.1785060663798035,2.0938099416982516
0.05700570057005701,2.192380159796283,2.1185490682199335
0.058005800580058005,2.206134223535038,2.1426794522357975
0.05900590059005901,2.219766077877793,2.166195681112241
0.060006000600060005,2.233273563127085,2.1890925867699975
0.06100610061006101,2.246654540175655,2.211365247422664
0.062006200620062006,2.2599068910703366,2.233008989203227
0.063006300630063,2.273028519569923,2.254019387677915
0.064006400640064,2.2860173516972147,2.274392269246723
0.06500650065006501,2.2988713362847193,2.294123712430054
0.066006600660066,2.3115884455139337,2.3132100490409293
0.067006700670067,2.3241666754480725,2.331647865242312
0.06800680068006801,2.3366040465578166,2.349434002489118
0.06900690069006901,2.3488986042403326,2.3665655583545555
0.07000700070007,2.361048419330693,2.3830398872404857
0.071007100710071,2.373051588606181,2.398854600971553
0.07200720072007201,2.3849062352831183,2.4140075692728815
0.07300730073007301,2.3966105095054644,2.4284969201312046
0.074007400740074,2.4081625888260234,2.4423210400393374
0.075007500750075,2.4195606786791615,2.455478574123952
0.07600760076007601,2.4308030128454483,2.4679684261566948
0.07700770077007701,2.4418878539076836,2.479789758448711
0.078007800780078,2.452813493698489,2.4909419916287168
0.07900790079007901,2.4635782537389233,2.501424804304807
0.08000800080008001,2.4741804856683345,2.5112381326102433
0.081008100810081,2.484618571665017,2.5203821696335185
0.082008200820082,2.494890924857689,2.528857364733058
0.08300830083008301,2.5049959897274725,2.536664422736952
0.08400840084008401,2.514932242500496,2.543804303028204
0.085008500850085,2.524698191530767,2.550278218515987
0.086008600860086,2.5342923776731645,2.5560876344934966
0.08700870087008701,2.5437133746465435,2.5612342673830177
0.08800880088008801,2.552959789386918,2.5657200833688782
0.089008900890089,2.5620302623902234,2.569547296919031
0.09000900090009001,2.570923468044956,2.5727183691960365
0.09100910091009101,2.5796381149543173,2.575236006358282
0.09200920092009202,2.5881729462478056,2.577103157752336
0.093009300930093,2.5965267398823286,2.578323013997354
0.09400940094009401,2.6046983089324307,2.5788990049625475
0.09500950095009501,2.612686501869735,2.5788347976387387
0.096009600960096,2.6204902028314656,2.578134293905099
0.09700970097009701,2.6281083318781135,2.5768016281922024
0.09800980098009801,2.635539845239684,2.5748411650425913
0.09900990099009901,2.6427837355511663,2.5722574965700766
0.1000100010001,2.6192688227093157,2.5690554398190657
0.10101010101010101,2.605688880063312,2.565240034025242
0.10201020102010201,2.5918624258307545,2.5608165377789764
0.10301030103010302,2.577792068979349,2.5557904260928868
0.104010401040104,2.5634804815794325,2.5501673873750166
0.10501050105010501,2.5489303979620814,2.54395332030914
0.10601060106010601,2.53414461385222,2.537154330643753
0.10701070107010702,2.51912598547635,2.5297767278913383
0.10801080108010801,2.503877428645552,2.521827021939554
0.10901090109010901,2.488401917814514,2.5133119195760134
0.11001100110011001,2.4727024851162724,2.5042383209283887
0.11101110111011102,2.4567822193740056,2.49461331582159
0.11201120112011201,2.4406442650895315,2.4844441800538193
0.11301130113011301,2.4242918214093834,2.473738371593338
0.11401140114011402,2.4077281410688727,2.4625035266978177
0.115011501150115,2.39095652931465,2.450747455958189
0.11601160116011601,2.3739803428062913,2.4384781402689213
0.11701170117011701,2.356802988496966,2.4257037267267236
0.11801180118011802,2.339427922494707,2.4124325244596707
0.11901190119011901,2.3218586489037136,2.398673000388795
0.12001200120012001,2.3040987186468413,2.3844337749242297
0.12101210121012101,2.286151728269971,2.369723617597995
0.12201220122012202,2.2680213187281026,2.3545514426355676
0.12301230123012301,2.2497111741546973,2.3389263044683957
0.12401240124012401,2.231225020613948,2.322857393189543
0.125012501250125,2.212566624837251,2.306354029954684
0.126012601260126,2.193739792944129,2.289425662330681
0.127012701270127,2.174748369148162,2.2720818595940173
0.128012801280128,2.155596234449007,2.254332307981361
0.12901290129012902,2.1362873053104465,2.236186805894574
0.13001300130013002,2.116825532325464,2.2176552590624934
0.13101310131013102,2.0972148988695096,2.1987476756618345
0.132013201320132,2.077459419741075,2.179474161399576
0.133013301330133,2.0575631397923075,2.159844914559211
0.134013401340134,2.037530132548298,2.1398702210132754
0.135013501350135,2.0173644988171304,2.1195604492045432
0.13601360136013602,1.9970703652908242,2.0989260450983416
0.13701370137013702,1.9766518831375492,2.077977527108403
0.13801380138013802,1.956113226586524,2.0567254809987245
0.13901390139013903,1.9354585915054088,2.0351805547638824
0.14001400140014,1.9146921939717743,2.013353453490273
0.141014101410141,1.8938182688384302,1.9912549342007648
0.142014201420142,1.8728410682939511,1.9688958006852413
0.14301430143014301,1.8517648604189816,1.9462868983195198
0.14401440144014402,1.830593927738505,1.9234391088751464
0.14501450145014502,1.8093325657715695,1.9003633453225606
0.14601460146014603,1.7879850815785403,1.8770705466301265
0.147014701470147,1.766555792306633,1.8535716725615323
0.148014801480148,1.7450490237348077,1.8298776984740477
0.149014901490149,1.7234691088183354,1.8059996101201508
0.15001500150015,1.587321294215073,1.7819483984549986
0.15101510151015102,1.5748932004036718,1.757735054452242
0.15201520152015202,1.5623556456302694,1.7333705639306638
0.15301530153015303,1.5497113936546505,1.7088659023941144
0.15401540154015403,1.5369632304898815,1.6842320298872202
0.155015501550155,1.5241139633819358,1.6594798858693096
0.156015601560156,1.5111664197819827,1.6346203841090243
0.157015701570157,1.498123446311574,1.6096644076020372
0.15801580158015802,1.4849879077218908,1.5846228035143088
0.15901590159015902,1.4717626858468584,1.5595063781532903
0.16001600160016002,1.4584506785514115,1.5343258919694738
0.16101610161016103,1.4450547986746507,1.509092054590662
0.162016201620162,1.4315779729692046,1.4838155198913277
0.163016301630163,1.4180231410367057,1.4585068810993935
0.164016401640164,1.404393254260352,1.4331766659427827
0.16501650165016502,1.3906912747348166,1.40783533183801
0.16601660166016602,1.3769201741943107,1.3824932611231222
0.16701670167016702,1.3630829329389726,1.3571607563372363
0.16801680168016803,1.3491825387606013,1.3318480355489095
0.16901690169016903,1.3352219858678467,1.306565227735554
0.17001700170017,1.3212042738115812,1.2813223682160828
0.171017101710171,1.3071324064111423,1.2561293941389358
0.172017201720172,1.2930093906816325,1.2309961400276255
0.17301730173017302,1.2788382357630717,1.205932333385892
0.17401740174017402,1.2646219518519999,1.1809475903645426
0.17501750175017503,1.2503635491357379,1.1560514114920117
0.17601760176017603,1.236066036730108,1.1312531774706507
0.177017701770177,1.2217324216211267,1.106562145040714
0.178017801780178,1.2073657076110322,1.081987442913984
0.179017901790179,1.1929688942692955,1.057538067778946
0.18001800180018002,1.1785449758890714,1.0332228803793644
0.18101810181018102,1.1640969404496602,1.0090506016681053
0.18201820182018202,1.149627768585372,0.9850298090379955
0.18301830183018303,1.1351404325614283,0.9611689326314693
0.18401840184018403,1.120637895257218,0.9374762517307209
0.185018501850185,1.1061231091576396,0.9139598912300427
0.186018601860186,1.0915990153527275,0.8906278181919691
0.18701870187018702,1.0770685425463213,0.867487838488842
0.18801880188018802,1.0625346060739318,0.8445475935313221
0.18901890189018902,1.0480001069305835,0.8218145570853731
0.19001900190019003,1.0334679308088894,0.7992960321791679
0.19101910191019103,1.018940947147751,0.7769991481013473
0.192019201920192,1.0044220081923747,0.754930857491989
0.193019301930193,0.9899139480658157,0.7330979335276309
0.19401940194019401,0.9754195818524849,0.7115069672016124
0.19501950195019502,0.9609417046940862,0.6901643647009812
0.19601960196019602,0.9464830908984752,0.6690763448811344
0.19701970197019703,0.9320464930616303,0.6482489368393496
0.19801980198019803,0.9176346412032359,0.6276879775882764
0.19901990199019903,0.9032502419163535,0.6073991098304392
0.2000200020002,0.5516694743265185,0.5873877798347308
0.201020102010201,0.5448399278840008,0.5676592354158394
0.20202020202020202,0.5375831376388487,0.5482185240174975
0.20302030203020302,0.5299088489054427,0.5290704909003846
0.20402040204020402,0.5218276581736248,0.5102197774354682
0.20502050205020503,0.5133509890425267,0.491670819503521
0.20602060206020603,0.5044910655384429,0.473427846001485
0.20702070207020704,0.4952608829031533,0.45549487745632034
0.208020802080208,0.48567417594979734,0.4378757247469025
0.20902090209020902,0.47574538509374764,0.4205739879344975
0.21002100210021002,0.46548962017575324,0.4035930552022797
0.21102110211021102,0.45492262220396906,0.38693610190430305
0.21202120212021203,0.4440607231502325,0.3706060897242911
0.21302130213021303,0.4329208039441159,0.35460576594455084
0.21402140214021403,0.4215202508157585,0.3389376628252556
0.215021502150215,0.4098769101452753,0.3236040970943085
0.21602160216021601,0.3980090419825877,0.3086071695479139
0.21702170217021702,0.3859352724068583,0.29394876476195886
0.21802180218021802,0.3736745448991683,0.2796305509142335
0.21902190219021903,0.3612460709058072,0.26565397971746685
0.22002200220022003,0.34866927977238626,0.25202028646311647
0.22102210221022103,0.33596376823104035,0.2387304901757651
0.22202220222022204,0.3231492496241113,0.22578539387796215
0.223022302230223,0.310245503048064,0.21318558496525497
0.22402240224022402,0.2972723226008338,0.2009314356911298
0.22502250225022502,0.28424946691441555,0.18902310376151565
0.22602260226022602,0.27119660915230437,0.17746053303845122
0.22702270227022703,0.2581332876483544,0.16624345435246257
0.22802280228022803,0.2450788573597973,0.15537138642314774
0.22902290229022904,0.23205244230253452,0.14484363688740975
0.23002300230023,0.2190728891314888,0.13465930343473098
0.23102310231023102,0.20615872202272367,0.12481727504881401
0.23202320232023202,0.19332809900729542,0.11531623335489172
0.23302330233023302,0.18059876989945023,0.10615465407192193
0.23402340234023403,0.16798803595376688,0.09733080856886345
0.23502350235023503,0.15551271137740175,0.08884276552414971
0.23602360236023603,0.1431890868145227,0.0806883926874572
0.23702370237023704,0.13103289491060477,0.07286535874278366
0.23802380238023801,0.11905927805441308,0.06537113527182814
0.23902390239023902,0.10728275838531376,0.058202998816598184
0.24002400240024002,0.0957172101430992,0.051358033040134754
0.24102410241024103,0.0843758344268577,0.04483313098418118
0.24202420242024203,0.07327113641851946,0.03862499742259595
0.24302430243024303,0.06241490511584358,0.0327301513092384
0.24402440244024404,0.051818195608527295,0.027144928319039585
0.245024502450245,0.04149131392019978,0.02186548348088757
0.24602460246024602,0.03144380442807848,0.01688779390095463
0.24702470247024702,0.02168443986132851,0.012207661575010853
0.24802480248024802,0.012221213868454983,0.007820716288250984
0.24902490249024903,0.0030613361337290534,0.003722418601108446
0.25002500250025,-0.025019885479323753,-9.193708051180582e-05
0.251025102510251,-0.025019884972741407,-0.003627219352183686
0.252025202520252,-0.025019884447745055,-0.0068884565767523
0.253025302530253,-0.025019883904334683,-0.009880833570637959
0.254025402540254,-0.025019883342510332,-0.012609688212399162
0.255025502550255,-0.02501988276227203,-0.015080507975296475
0.256025602560256,-0.025019882163619805,-0.017298926385676205
0.25702570257025703,-0.025019881546553532,-0.019270719408994164
0.25802580258025803,-0.02501988091107328,-0.021001801765369366
0.25902590259025904,-0.02501988025717905,-0.02249822317655359
0.26002600260026004,-0.025019879584870883,-0.023766164546273227
0.26102610261026105,-0.025019878894148626,-0.024811934075899544
0.26202620262026205,-0.025019878185012515,-0.025641963317467598
0.26302630263026305,-0.025019877457462425,-0.026262803166057225
0.264026402640264,-0.025019876711498287,-0.02668111979361476
0.265026502650265,-0.02501987594712024,-0.02690369052629682
0.266026602660266,-0.02501987516432823,-0.026937399667460227
0.267026702670267,-0.025019874363122238,-0.026789234268432494
0.268026802680268,-0.025019873543502255,-0.026466279849249652
0.269026902690269,-0.02501987270546832,-0.025975716071532262
0.27002700270027,-0.025019871849020436,-0.025324812365739025
0.27102710271027103,-0.0250198709741586,-0.024520923515018223
0.27202720272027203,-0.025019870080882745,-0.023571485197930286
0.27302730273027304,-0.025019869169192993,-0.022484009492308665
0.27402740274027404,-0.025019868239089277,-0.021266080342570493
0.27502750275027504,-0.025019867290571637,-0.01992534899277376
0.27602760276027605,-0.02501986632364002,-0.01846952938777713
0.27702770277027705,-0.02501986533829445,-0.016906393544824594
0.27802780278027805,-0.025019864334534903,-0.015243766897930944
0.279027902790279,-0.025019863312361515,-0.013489523617442212
0.28002800280028,-0.02501986227177412,-0.01165158190714849
0.281028102810281,-0.025019861212772734,-0.009737899281348716
0.282028202820282,-0.025019860135357536,-0.007756467824277247
0.283028302830283,-0.02501985903952829,-0.005715309434302707
0.284028402840284,-0.025019857925285174,-0.0036224710553146577
0.285028502850285,-0.025019856792628192,-0.0014860198977388328
0.28602860286028603,-0.025019855641557204,0.0006859613484040961
0.28702870287028703,-0.02501985447207225,0.0028853793059528954
0.28802880288028804,-0.025019853284173457,0.005104134706130636
0.28902890289028904,-0.025019852077860658,0.007334127184716266
0.29002900290029004,-0.025019850853134004,0.009567260076414452
0.29102910291029105,-0.02501984960999347,0.011795445204987043
0.29202920292029205,-0.025019848348438997,0.014010607666720465
0.29302930293029306,-0.025019847068470588,0.016204690604787964
0.294029402940294,-0.025019845770088325,0.018369659972086116
0.295029502950295,-0.025019844453292125,0.020497509280134274
0.296029602960296,-0.025019843118082002,0.022580264331604205
0.297029702970297,-0.02501984176445797,0.0246099879340973
0.298029802980298,-0.025019840392420167,0.026578784592769855
0.299029902990299,-0.025019839001968344,0.02847880517940926
0.3000300030003,-0.026706886747114855,0.030302251575613115
0.30103010301030103,-0.026706887046743344,0.03204138128769407
0.30203020302030203,-0.026706887340280448,0.0336885120309765
0.30303030303030304,-0.02670688762772616,0.03523602628115202
0.30403040304030404,-0.02670688790908051,0.03667637579039007
0.30503050305030505,-0.02670688818434349,0.03800208606589467
0.30603060306030605,-0.0267068884535151,0.039205760808652346
0.30703070307030705,-0.026706888716595316,0.04028008631009433
0.30803080308030806,-0.02670688897358417,0.041217835804462116
0.309030903090309,-0.026706889224481632,0.04201187377464127
0.31003100310031,-0.02670688946928776,0.042655160209292414
0.311031103110311,-0.026706889708002488,0.04314075480910956
0.312031203120312,-0.02670688994062584,0.043461821140063556
0.313031303130313,-0.026706890167157812,0.0436116307315228
0.314031403140314,-0.02670689038759841,0.04358356711716285
0.31503150315031503,-0.026706890601947662,0.04337112981661578
0.31603160316031603,-0.026706890810205497,0.04296793825581721
0.31703170317031704,-0.02670689101237201,0.04236773562407564
0.31803180318031804,-0.02670689120844706,0.04156439266588108
0.31903190319031904,-0.0267068913984308,0.04055191140552672
0.32003200320032005,-0.026706891582323145,0.03932442880265097
0.32103210321032105,-0.026706891760124134,0.03787622033682579
0.32203220322032206,-0.026706891931833746,0.03620170351936383
0.32303230323032306,-0.02670689209745196,0.03429544133056085
0.324032403240324,-0.026706892256978768,0.032152145580597175
0.325032503250325,-0.026706892410414275,0.029766680192402847
0.326032603260326,-0.026706892557758335,0.027134064404790242
0.327032703270327,-0.02670689269901106,0.024249475894220975
0.328032803280328,-0.026706892834172408,0.02110825381360347
0.329032903290329,-0.026706892963242378,0.017705901746570794
0.33003300330033003,-0.026706893086220942,0.014038090575711048
0.33103310331033103,-0.026706893203108165,0.010100661263281765
0.33203320332033204,-0.02670689331390401,0.005889627542982796
0.33303330333033304,-0.026706893418608463,0.0014011785213883087
0.33403340334033405,-0.02670689351722151,-0.003368318812289644
0.33503350335033505,-0.02670689360974323,-0.008422317169412916
0.33603360336033605,-0.026706893696173517,-0.013764086639350987
0.33703370337033706,-0.02670689377651249,-0.019396712462339184
0.33803380338033806,-0.026706893850760013,-0.025323092898913727
0.339033903390339,-0.02670689391891623,-0.0315459371970493
0.34003400340034,-0.02670689398098102,-0.03806776365803674
0.341034103410341,-0.026706894036954462,-0.04489089780212058
0.342034203420342,-0.026706894086836533,-0.05201747063487146
0.343034303430343,-0.026706894130627205,-0.05944941701518287
0.344034403440344,-0.02670689416832648,-0.06718847412576807
0.34503450345034503,-0.026706894199934383,-0.07523618004696812
0.34603460346034604,-0.026706894225450965,-0.08359387243461955
0.34703470347034704,-0.026706894244876107,-0.09226268730270593
0.34803480348034804,-0.026706894258209907,-0.10124355791143497
0.34903490349034905,-0.02670689426545232,-0.1105372137613514
0.35003500350035005,0.13159818920301536,-0.12014417969403948
0.35103510351035105,0.11058381033828901,-0.1300647750999098
0.35203520352035206,0.08888595679221112,-0.14029911323351427
0.35303530353035306,0.06652955389201498,-0.1508471006367902
0.354035403540354,0.043541524482137106,-0.16170843667056062
0.355035503550355,0.019950743540220195,-0.17288261315458692
0.356035603560356,-0.004212014824074295,-0.18436891411639755
0.357035703570357,-0.028914137890564184,-0.19616641564907394
0.358035803580358,-0.05412124223678649,-0.20827398587811619
0.35903590359035903,-0.07979724886254669,-0.22069028503746072
0.36003600360036003,-0.10590446532414788,-0.23341376565465757
0.36103610361036104,-0.13240367463576064,-0.24644267284517973
0.36203620362036204,-0.15925423066053224,-0.2597750447157634
0.36303630363036304,-0.18641415967999642,-0.2734087128766316
0.36403640364036405,-0.21384026779759324,-0.2873413030624101
0.36503650365036505,-0.2414882538008314,-0.30157023586146836
0.36603660366036606,-0.2693128270768703,-0.31609272755338413
0.36703670367036706,-0.29726783014854163,-0.33090579105417134
0.36803680368036806,-0.3253063653718202,-0.3460062369688483
0.369036903690369,-0.3533809253121998,-0.3613906747508801
0.37003700370037,-0.38144352629603695,-0.37705551396798415
0.371037103710371,-0.40944584461405675,-0.39299696567369974
0.372037203720372,-0.4373393548379507,-0.40921104388411855
0.373037303730373,-0.4650754696975543,-0.42569356715908657
0.37403740374037403,-0.49260568095531454,-0.4424401602871413
0.37503750375037503,-0.5198817007070211,-0.45944625607340883
0.37603760376037604,-0.5468556025329772,-0.4767070972296258
0.37703770377037704,-0.5734799619219526,-0.49421773836539323
0.37803780378037805,-0.5997079953915545,-0.5119730480797395
0.37903790379037905,-0.6254936977328871,-0.5299677111519967
0.38003800380038005,-0.6507919768147552,-0.548196230830958
0.38103810381038106,-0.6755587853929192,-0.5666529312212394
0.38203820382038206,-0.6997512493831888,-0.5853319597657018
0.38303830383038306,-0.7233277920732917,-0.6042272898227667
0.384038403840384,-0.7462482537673178,-0.6233327233373829
0.385038503850385,-0.7684740063780726,-0.64264189360439
0.386038603860386,-0.7899680625069081,-0.6621482681229354
0.387038703870387,-0.8106951785769372,-0.6818451515406032
0.38803880388038803,-0.8306219516143365,-0.701725688685826
0.38903890389038903,-0.8497169093033436,-0.7217828676871333
0.39003900390039004,-0.8679505929730675,-0.7420095231777418
0.39103910391039104,-0.8852956332086919,-0.7623983395839378
0.39203920392039204,-0.9017268178154634,-0.7829418544956827
0.39303930393039305,-0.9172211519009821,-0.8036324621177988
0.39403940394039405,-0.9317579098793001,-0.8244624168000937
0.39503950395039505,-0.9453186792394739,-0.8454238366447043
0.39603960396039606,-0.9578873959605367,-0.8665087071889239
0.39703970397039706,-0.9694503714947205,-0.8877088851617289
0.39803980398039807,-0.9799963112807815,-0.9090161023121947
0.39903990399039907,-0.9895163247889975,-0.9304219693079397
0.4000400040004,-0.5875029724888936,-0.9519179797017108
0.401040104010401,-0.6143470406580853,-0.973495513964199
0.402040204020402,-0.6414140084215685,-0.9951458435811003
0.40304030403040303,-0.66869322149787,-1.016860135212466
0.40404040404040403,-0.6961737832737462,-1.0386294549123045
0.40504050405040504,-0.723844561782423,-1.0604447724063828
0.40604060406040604,-0.7516941969736219,-1.0822969654261512
0.40704070407040704,-0.7797111082687174,-1.1041768240966865
0.40804080408040805,-0.8078835023946827,-1.126075055376509
0.40904090409040905,-0.8361993814892905,-1.147982287547113
0.41004100410041006,-0.8646465514703152,-1.1698890747500283
0.41104110411041106,-0.8932126306603614,-1.1917859015691905
0.41204120412041206,-0.9218850586594272,-1.2136631876563944
0.41304130413041307,-0.9506511054559539,-1.2355112923975606
0.41404140414041407,-0.9794978807675019,-1.2573205196175483
0.415041504150415,-1.0084123436015968,-1.2790811223212046
0.416041604160416,-1.0373813120266266,-1.3007833074683486
0.417041704170417,-1.0663914731428843,-1.3224172407803199
0.41804180418041803,-1.095429393243128,-1.343973051575786
0.41904190419041903,-1.124481528151847,-1.365440837633408
0.42004200420042004,-1.1535342337321541,-1.3868106700789857
0.42104210421042104,-1.182573776548864,-1.408072598294702
0.42204220422042205,-1.211586344676217,-1.429216654848044
0.42304230423042305,-1.2405580586382534,-1.4502328604379908
0.42404240424042405,-1.2694749824697187,-1.4711112288560395
0.42504250425042506,-1.2983231348852957,-1.4918417719596269
0.42604260426042606,-1.327088500544459,-1.5124145046555144
0.42704270427042706,-1.3557570413993272,-1.5328194498906749
0.42804280428042807,-1.3843147081126794,-1.5530466436482402
0.4290429042904291,-1.412747451533134,-1.5730861399460359
0.43004300430043,-1.4410412342142749,-1.592928015835252
0.431043104310431,-1.4691820419645438,-1.6125623763967991
0.43204320432043203,-1.4971558954147852,-1.6319793597328502
0.43304330433043303,-1.5249488615896603,-1.6511691419511552
0.43404340434043404,-1.5525470654700264,-1.6701219421396374
0.43504350435043504,-1.5799367015323984,-1.6888280273288254
0.43604360436043604,-1.6071040452523917,-1.707277717439672
0.43704370437043705,-1.6340354645585649,-1.7254613902143157
0.43804380438043805,-1.66071743122329,-1.743369486127342
0.43904390439043905,-1.6871365321774938,-1.7609925132751258
0.44004400440044006,-1.713279480735764,-1.778321052240821
0.44104410441044106,-1.7391331277190236,-1.7953457609326013
0.44204420442044207,-1.764684472461317,-1.8120573793927446
0.44304430443044307,-1.7899206736883997,-1.8284467345751971
0.4440444044404441,-1.8148290602547394,-1.8445047450892003
0.445044504450445,-1.8393971417270354,-1.8602224259066893
0.446044604460446,-1.8636126188013549,-1.8755908930310754
0.44704470447044703,-1.8874633935421397,-1.8906013681251108
0.44804480448044803,-1.9109375794309251,-1.905245183095535
0.44904490449044904,-1.9340235112132973,-1.919513784632211
0.45004500450045004,-2.0273694409677745,-1.9333987386995002
0.45104510451045104,-2.030862310881748,-1.946891734977634
0.45204520452045205,-2.0343461406439722,-1.9599845912518608
0.45304530453045305,-2.0378208815873045,-1.9726692577471754
0.45404540454045406,-2.041286485166289,-1.9849378214064841
0.45504550455045506,-2.0447429029581876,-1.9967825101100374
0.45604560456045606,-2.048190086664018,-2.008195696834033
0.45704570457045707,-2.051627988109921,-2.0191699037463082
0.45804580458045807,-2.0550565592480154,-2.0296978062370554
0.4590459045904591,-2.0584757521576265,-2.0397722368825457
0.46004600460046,-2.0618855190465553,-2.049386189339863
0.461046104610461,-2.0652858122518616,-2.0585328221706893
0.46204620462046203,-2.068676584241306,-2.067205462592219
0.46304630463046303,-2.0720577876142414,-2.0753976101532987
0.46404640464046404,-2.0754293751028072,-2.0831029403339443
0.46504650465046504,-2.0787912995729947,-2.090315308066418
0.46604660466046605,-2.082143514025791,-2.0970287511760684
0.46704670467046705,-2.0854859715982244,-2.1032374937401928
0.46804680468046805,-2.0888186255644996,-2.1089359493632256
0.46904690469046906,-2.092141429337005,-2.114118724366566
0.47004700470047006,-2.0954543364675366,-2.118780620891436
0.47104710471047107,-2.0987573006482343,-2.122916639913169
0.47204720472047207,-2.102050275712802,-2.126521984165394
0.4730473047304731,-2.1053332156373976,-2.1295920609726093
0.4740474047404741,-2.108606074541946,-2.132122484989701
0.475047504750475,-2.1118688066909783,-2.134109080846967
0.47604760476047603,-2.115121366494794,-2.135547885699307
0.47704770477047703,-2.118363708510639,-2.136435151678242
0.47804780478047804,-2.121595787443514,-2.1367673482454883
0.47904790479047904,-2.124817558147438,-2.1365411644468564
0.48004800480048004,-2.128028975626389,-2.135753511065298
0.48104810481048105,-2.1312299950354543,-2.1344015226719613
0.48204820482048205,-2.134420571681698,-2.132482559574183
0.48304830483048306,-2.137600661025431,-2.1299942096593574
0.48404840484048406,-2.1407702186810518,-2.1269342901337223
0.48504850485048506,-2.1439292004181425,-2.1233008491551146
0.48604860486048607,-2.1470775621625897,-2.119092167358812
0.48704870487048707,-2.1502152599974487,-2.11430675927562
0.4880488048804881,-2.1533422501640658,-2.1089433746414437
0.4890489048904891,-2.1564584890631657,-2.1030009995975893
0.49004900490049,-2.159563933255587,-2.0964788577811375
0.49104910491049103,-2.162658539463642,-2.089376411304745
0.49204920492049203,-2.1657422645719073,-2.0816933616253257
0.49304930493049304,-2.1688150656282374,-2.0734296503010725
0.49404940494049404,-2.171876899844854,-2.064585459636364
0.49504950495049505,-2.174927724599282,-2.0551612132141446
0.49604960496049605,-2.1779674974352616,-2.0451575763154164
0.49704970497049705,-2.1809961760639176,-2.034575456225553
0.49804980498049806,-2.1840137183645822,-2.0234160024271644
0.49904990499049906,-2.187020082385832,-2.0116806066793376
0.5000500050005,-2.0285629025398393,-1.999370902983113
0.5010501050105011,-2.0126977015480634,-1.9864887674330944
0.502050205020502,-1.9960273786906875,-1.9730363179551902
0.5030503050305031,-1.9785564194535432,-1.9590159139304735
0.504050405040504,-1.9602899912141964,-1.944430155705291
0.5050505050505051,-1.941233943731742,-1.9292818839876973
0.506050605060506,-1.9213948087954016,-1.9135741791304581
0.5070507050705071,-1.9007797990235247,-1.8973103603008186
0.508050805080508,-1.8793968058075183,-1.88049398453738
0.5090509050905091,-1.857254396394918,-1.863128845694395
0.51005100510051,-1.8343618101083834,-1.8452189732739264
0.5110511051105111,-1.8107289536986428,-1.8267686311462918
0.512051205120512,-1.786366395830104,-1.8077823161593582
